id,area_code,outage_duration,broadband_type,outage_type,log_report_type,volume,transit_server_type,Bandwidth,Speed_var_over_dist
5608,area_470,0,ADSL2,outage_type_2,log_report_type_313,1,transit_server_type_35,2,1
13025,area_250,0,ADSL2,outage_type_2,log_report_type_312,1,transit_server_type_34,2,1
411,area_734,1,ADSL1,outage_type_1,log_report_type_80,3,transit_server_type_11,1,1
18419,area_600,2,ADSL1,outage_type_2,log_report_type_82,59,transit_server_type_15,1,1
7490,area_834,2,ADSL1,outage_type_1,log_report_type_203,7,transit_server_type_11,1,1
5976,area_962,0,ADSL1,outage_type_2,log_report_type_82,2,transit_server_type_15,1,1
7023,area_599,2,ADSL1,outage_type_2,log_report_type_203,23,transit_server_type_15,1,1
5358,area_1111,1,ADSL1,outage_type_1,log_report_type_54,2,transit_server_type_11,1,1
5493,area_1117,0,ADSL1,outage_type_1,log_report_type_171,1,transit_server_type_11,1,1
5925,area_484,0,ADSL2,outage_type_2,log_report_type_232,10,transit_server_type_35,2,1
2627,area_118,0,ADSL2,outage_type_2,log_report_type_232,19,transit_server_type_35,2,1
17857,area_504,0,ADSL2,outage_type_1,log_report_type_314,16,transit_server_type_34,2,1
14567,area_92,0,ADSL2,outage_type_2,log_report_type_232,2,transit_server_type_35,2,1
1184,area_851,0,ADSL1,outage_type_1,log_report_type_306,1,transit_server_type_23,1,1
5202,area_648,0,Cable,outage_type_1,log_report_type_170,16,transit_server_type_23,4,0
18033,area_288,0,ADSL2,outage_type_4,log_report_type_312,2,transit_server_type_35,2,1
6741,area_1066,1,ADSL1,outage_type_1,log_report_type_68,5,transit_server_type_11,1,1
2055,area_1056,0,Fiber_High_speed,outage_type_1,log_report_type_345,1,transit_server_type_13,7,0
13265,area_465,0,ADSL2,outage_type_2,log_report_type_312,52,transit_server_type_35,2,1
11261,area_541,1,ADSL1,outage_type_1,log_report_type_55,1,transit_server_type_11,1,1
4301,area_467,0,ADSL2,outage_type_2,log_report_type_312,6,transit_server_type_34,2,1
6467,area_1035,1,ADSL1,outage_type_4,log_report_type_279,1,transit_server_type_31,1,1
12936,area_894,1,ADSL2,outage_type_1,log_report_type_290,12,transit_server_type_42,2,1
3960,area_91,0,ADSL2,outage_type_2,log_report_type_315,100,transit_server_type_34,2,1
10590,area_475,0,ADSL2,outage_type_2,log_report_type_314,12,transit_server_type_35,2,1
16054,area_864,2,ADSL1,outage_type_1,log_report_type_87,2,transit_server_type_11,1,1
17524,area_210,0,ADSL2,outage_type_2,log_report_type_312,1,transit_server_type_34,2,1
7824,area_376,0,ADSL2,outage_type_1,log_report_type_221,1,transit_server_type_34,2,1
8623,area_944,0,ADSL1,outage_type_1,log_report_type_54,12,transit_server_type_11,1,1
12812,area_925,0,ADSL1,outage_type_1,log_report_type_170,1,transit_server_type_11,1,1
13204,area_895,2,ADSL2,outage_type_1,log_report_type_283,8,transit_server_type_43,2,1
11882,area_240,0,ADSL2,outage_type_2,log_report_type_307,2,transit_server_type_35,2,1
7902,area_891,0,ADSL1,outage_type_2,log_report_type_195,1,transit_server_type_11,1,1
2117,area_963,0,ADSL1,outage_type_1,log_report_type_195,3,transit_server_type_11,1,1
17096,area_1107,2,ADSL1,outage_type_1,log_report_type_71,144,transit_server_type_15,1,1
14375,area_284,0,ADSL2,outage_type_1,log_report_type_301,1,transit_server_type_20,2,1
6522,area_893,1,ADSL2,outage_type_1,log_report_type_368,7,transit_server_type_42,2,1
6406,area_808,0,ADSL1,outage_type_1,log_report_type_71,2,transit_server_type_11,1,1
17824,area_495,0,ADSL2,outage_type_2,log_report_type_312,17,transit_server_type_35,2,1
4056,area_961,1,ADSL1,outage_type_1,log_report_type_54,10,transit_server_type_11,1,1
3332,area_468,0,ADSL2,outage_type_2,log_report_type_232,8,transit_server_type_34,2,1
10941,area_836,0,ADSL1,outage_type_1,log_report_type_195,2,transit_server_type_11,1,1
7006,area_653,0,ADSL1,outage_type_2,log_report_type_82,16,transit_server_type_15,1,1
10020,area_604,0,ADSL1,outage_type_4,log_report_type_280,3,transit_server_type_32,1,1
8178,area_995,1,ADSL1,outage_type_2,log_report_type_82,10,transit_server_type_15,1,1
16912,area_932,0,ADSL1,outage_type_1,log_report_type_201,3,transit_server_type_15,1,1
12919,area_921,2,ADSL1,outage_type_2,log_report_type_82,4,transit_server_type_15,1,1
18416,area_1109,2,ADSL1,outage_type_1,log_report_type_68,3,transit_server_type_13,1,1
7804,area_1078,0,ADSL1,outage_type_1,log_report_type_73,17,transit_server_type_11,1,1
5547,area_793,0,ADSL1,outage_type_1,log_report_type_195,30,transit_server_type_11,1,1
10350,area_507,0,ADSL2,outage_type_2,log_report_type_312,27,transit_server_type_35,2,1
3800,area_600,0,ADSL1,outage_type_2,log_report_type_82,16,transit_server_type_15,1,1
9349,area_276,0,ADSL2,outage_type_2,log_report_type_312,3,transit_server_type_34,2,1
5101,area_822,1,ADSL2,outage_type_4,log_report_type_360,2,transit_server_type_54,2,1
9214,area_128,1,ADSL2,outage_type_2,log_report_type_312,3,transit_server_type_34,2,1
15677,area_229,0,ADSL2,outage_type_1,log_report_type_312,3,transit_server_type_21,2,1
5273,area_640,1,ADSL2,outage_type_1,log_report_type_374,1,transit_server_type_50,2,1
15720,area_1097,1,ADSL1,outage_type_1,log_report_type_68,1,transit_server_type_11,1,1
10293,area_1018,0,ADSL1,outage_type_1,log_report_type_80,16,transit_server_type_15,1,1
9912,area_124,0,ADSL2,outage_type_2,log_report_type_232,3,transit_server_type_34,2,1
18049,area_1093,1,ADSL1,outage_type_1,log_report_type_87,1,transit_server_type_11,1,1
6221,area_909,2,ADSL1,outage_type_1,log_report_type_170,8,transit_server_type_11,1,1
2410,area_50,0,ADSL2,outage_type_1,log_report_type_219,1,transit_server_type_20,2,1
5707,area_921,2,ADSL1,outage_type_2,log_report_type_82,16,transit_server_type_15,1,1
10829,area_1045,0,ADSL1,outage_type_1,log_report_type_172,3,transit_server_type_11,1,1
8017,area_609,0,ADSL1,outage_type_2,log_report_type_197,1,transit_server_type_11,1,1
17473,area_477,0,ADSL2,outage_type_2,log_report_type_309,3,transit_server_type_34,2,1
12649,area_434,1,ADSL2,outage_type_2,log_report_type_312,2,transit_server_type_34,2,1
6575,area_931,0,ADSL1,outage_type_2,log_report_type_201,1,transit_server_type_15,1,1
1094,area_448,0,ADSL2,outage_type_2,log_report_type_232,3,transit_server_type_35,2,1
15361,area_485,0,ADSL2,outage_type_2,log_report_type_312,11,transit_server_type_34,2,1
4483,area_270,0,ADSL2,outage_type_2,log_report_type_233,3,transit_server_type_34,2,1
16598,area_122,0,ADSL2,outage_type_2,log_report_type_235,2,transit_server_type_34,2,1
13178,area_7,0,ADSL1,outage_type_1,log_report_type_191,7,transit_server_type_11,1,1
11244,area_570,1,ADSL1,outage_type_1,log_report_type_171,2,transit_server_type_11,1,1
4383,area_315,0,ADSL2,outage_type_1,log_report_type_219,1,transit_server_type_20,2,1
12676,area_519,0,ADSL2,outage_type_2,log_report_type_232,1,transit_server_type_34,2,1
15924,area_613,0,ADSL1,outage_type_1,log_report_type_82,2,transit_server_type_15,1,1
10427,area_229,1,ADSL2,outage_type_1,log_report_type_220,2,transit_server_type_21,2,1
4731,area_834,0,ADSL1,outage_type_1,log_report_type_203,6,transit_server_type_15,1,1
15479,area_893,0,ADSL2,outage_type_1,log_report_type_290,2,transit_server_type_42,2,1
9915,area_476,0,ADSL1,outage_type_2,log_report_type_44,1,transit_server_type_11,1,1
12132,area_157,0,ADSL2,outage_type_2,log_report_type_312,4,transit_server_type_35,2,1
11657,area_184,0,ADSL2,outage_type_1,log_report_type_221,1,transit_server_type_20,2,1
6810,area_255,0,ADSL2,outage_type_2,log_report_type_313,1,transit_server_type_34,2,1
3173,area_734,2,ADSL1,outage_type_1,log_report_type_203,16,transit_server_type_11,1,1
3793,area_955,0,ADSL2,outage_type_1,log_report_type_134,1,transit_server_type_20,2,1
18232,area_380,0,ADSL2,outage_type_2,log_report_type_232,6,transit_server_type_35,2,1
2183,area_7,1,ADSL1,outage_type_1,log_report_type_70,16,transit_server_type_11,1,1
4569,area_818,1,ADSL1,outage_type_1,log_report_type_86,1,transit_server_type_11,1,1
12903,area_472,0,ADSL2,outage_type_1,log_report_type_227,1,transit_server_type_11,2,1
3208,area_797,1,ADSL1,outage_type_1,log_report_type_170,1,transit_server_type_11,1,1
4839,area_342,1,ADSL2,outage_type_2,log_report_type_232,1,transit_server_type_34,2,1
7635,area_925,0,ADSL1,outage_type_1,log_report_type_170,5,transit_server_type_11,1,1
13353,area_1026,0,ADSL2,outage_type_1,log_report_type_134,1,transit_server_type_20,2,1
3736,area_712,0,ADSL1,outage_type_1,log_report_type_201,2,transit_server_type_11,1,1
16173,area_167,0,ADSL2,outage_type_1,log_report_type_134,1,transit_server_type_35,2,1
3832,area_519,0,ADSL2,outage_type_2,log_report_type_315,1,transit_server_type_35,2,1
8062,area_102,0,ADSL2,outage_type_2,log_report_type_314,1,transit_server_type_34,2,1
11653,area_1018,0,ADSL1,outage_type_1,log_report_type_80,4,transit_server_type_15,1,1
8049,area_465,0,ADSL2,outage_type_2,log_report_type_312,2,transit_server_type_35,2,1
262,area_994,0,ADSL1,outage_type_2,log_report_type_73,1,transit_server_type_11,1,1
18093,area_1083,1,ADSL1,outage_type_1,log_report_type_170,1,transit_server_type_11,1,1
4061,area_1052,1,ADSL2,outage_type_1,log_report_type_82,13,transit_server_type_15,2,1
14713,area_155,0,ADSL2,outage_type_2,log_report_type_301,2,transit_server_type_34,2,1
14256,area_39,0,ADSL1,outage_type_1,log_report_type_55,2,transit_server_type_11,1,1
2998,area_1086,1,ADSL1,outage_type_2,log_report_type_82,4,transit_server_type_15,1,1
5159,area_268,0,ADSL2,outage_type_2,log_report_type_313,1,transit_server_type_34,2,1
17440,area_102,0,ADSL2,outage_type_2,log_report_type_308,3,transit_server_type_34,2,1
9909,area_389,0,ADSL2,outage_type_2,log_report_type_232,1,transit_server_type_34,2,1
4196,area_999,1,ADSL1,outage_type_1,log_report_type_54,2,transit_server_type_11,1,1
734,area_313,0,ADSL2,outage_type_2,log_report_type_315,1,transit_server_type_34,2,1
6827,area_800,0,ADSL1,outage_type_1,log_report_type_195,2,transit_server_type_11,1,1
4238,area_931,0,ADSL1,outage_type_2,log_report_type_82,3,transit_server_type_15,1,1
13434,area_465,0,ADSL2,outage_type_2,log_report_type_232,8,transit_server_type_34,2,1
5419,area_116,0,ADSL2,outage_type_4,log_report_type_312,1,transit_server_type_35,2,1
7970,area_1079,0,ADSL2,outage_type_1,log_report_type_134,1,transit_server_type_20,2,1
11054,area_805,0,ADSL1,outage_type_2,log_report_type_70,2,transit_server_type_11,1,1
15029,area_1055,0,ADSL1,outage_type_2,log_report_type_71,4,transit_server_type_15,1,1
13826,area_95,0,ADSL2,outage_type_4,log_report_type_312,1,transit_server_type_35,2,1
16228,area_363,0,ADSL2,outage_type_2,log_report_type_307,5,transit_server_type_34,2,1
16934,area_643,0,ADSL2,outage_type_4,log_report_type_374,3,transit_server_type_50,2,1
54,area_488,0,ADSL2,outage_type_2,log_report_type_308,2,transit_server_type_34,2,1
8162,area_856,1,ADSL2+,outage_type_1,log_report_type_273,1,transit_server_type_13,3,1
2565,area_897,1,ADSL2,outage_type_1,log_report_type_291,1,transit_server_type_42,2,1
3091,area_498,0,ADSL2,outage_type_2,log_report_type_233,2,transit_server_type_35,2,1
12909,area_84,1,Fiber2,outage_type_4,log_report_type_152,1,transit_server_type_10,6,0
1385,area_122,0,ADSL2,outage_type_2,log_report_type_232,2,transit_server_type_34,2,1
4624,area_601,1,ADSL2+,outage_type_1,log_report_type_273,2,transit_server_type_13,3,1
17342,area_1042,0,ADSL1,outage_type_2,log_report_type_82,6,transit_server_type_15,1,1
15613,area_653,0,ADSL1,outage_type_1,log_report_type_201,3,transit_server_type_15,1,1
14340,area_355,0,ADSL2,outage_type_4,log_report_type_312,1,transit_server_type_35,2,1
10341,area_90,0,ADSL2,outage_type_2,log_report_type_232,4,transit_server_type_34,2,1
12978,area_1010,0,ADSL1,outage_type_1,log_report_type_73,9,transit_server_type_11,1,1
1050,area_881,0,ADSL1,outage_type_1,log_report_type_273,2,transit_server_type_13,1,1
10852,area_373,0,ADSL2,outage_type_2,log_report_type_232,61,transit_server_type_35,2,1
9953,area_465,0,ADSL2,outage_type_2,log_report_type_232,45,transit_server_type_34,2,1
2021,area_1072,0,ADSL1,outage_type_1,log_report_type_191,1,transit_server_type_11,1,1
841,area_949,1,ADSL1,outage_type_1,log_report_type_54,2,transit_server_type_11,1,1
11886,area_754,0,ADSL1,outage_type_1,log_report_type_171,2,transit_server_type_11,1,1
11250,area_323,0,ADSL2,outage_type_2,log_report_type_312,4,transit_server_type_35,2,1
12198,area_1052,0,ADSL1,outage_type_1,log_report_type_82,21,transit_server_type_15,1,1
12324,area_1109,1,ADSL1,outage_type_1,log_report_type_273,2,transit_server_type_11,1,1
15176,area_1100,2,ADSL1,outage_type_1,log_report_type_82,39,transit_server_type_11,1,1
5693,area_1019,2,ADSL1,outage_type_2,log_report_type_80,2,transit_server_type_15,1,1
3653,area_244,0,ADSL2,outage_type_2,log_report_type_312,22,transit_server_type_35,2,1
9192,area_441,0,ADSL2,outage_type_2,log_report_type_232,2,transit_server_type_35,2,1
16050,area_472,0,ADSL2,outage_type_2,log_report_type_232,1,transit_server_type_35,2,1
16241,area_460,1,ADSL2,outage_type_2,log_report_type_234,1,transit_server_type_35,2,1
10860,area_475,0,ADSL2,outage_type_2,log_report_type_232,1,transit_server_type_34,2,1
13681,area_226,1,ADSL2,outage_type_2,log_report_type_312,2,transit_server_type_35,2,1
1646,area_1111,0,ADSL1,outage_type_1,log_report_type_54,2,transit_server_type_11,1,1
5303,area_1061,1,ADSL1,outage_type_2,log_report_type_82,31,transit_server_type_15,1,1
6527,area_752,1,ADSL1,outage_type_1,log_report_type_55,1,transit_server_type_11,1,1
6240,area_1052,2,ADSL2,outage_type_1,log_report_type_203,4,transit_server_type_15,2,1
1070,area_805,0,ADSL1,outage_type_1,log_report_type_51,1,transit_server_type_11,1,1
8803,area_506,0,ADSL2,outage_type_2,log_report_type_233,4,transit_server_type_34,2,1
693,area_1052,1,ADSL2,outage_type_1,log_report_type_82,10,transit_server_type_54,2,1
15451,area_613,0,ADSL1,outage_type_2,log_report_type_203,2,transit_server_type_15,1,1
4314,area_549,0,ADSL2,outage_type_1,log_report_type_219,1,transit_server_type_20,2,1
10839,area_696,0,ADSL1,outage_type_2,log_report_type_54,10,transit_server_type_11,1,1
5539,area_496,0,ADSL2,outage_type_2,log_report_type_312,52,transit_server_type_35,2,1
14922,area_230,0,ADSL2,outage_type_1,log_report_type_160,1,transit_server_type_11,2,1
12001,area_527,0,ADSL1,outage_type_2,log_report_type_181,1,transit_server_type_11,1,1
2323,area_485,0,ADSL2,outage_type_2,log_report_type_312,11,transit_server_type_35,2,1
8945,area_1067,1,ADSL1,outage_type_1,log_report_type_170,3,transit_server_type_11,1,1
16180,area_248,0,ADSL2,outage_type_2,log_report_type_232,1,transit_server_type_34,2,1
6546,area_467,0,ADSL2,outage_type_2,log_report_type_312,2,transit_server_type_35,2,1
1015,area_1088,0,Fiber1,outage_type_2,log_report_type_54,1,transit_server_type_14,5,0
12030,area_707,0,ADSL1,outage_type_1,log_report_type_276,1,transit_server_type_26,1,1
9944,area_1026,1,Fiber_Ultra,outage_type_1,log_report_type_8,1,transit_server_type_5,8,0
11813,area_518,0,ADSL2,outage_type_2,log_report_type_309,7,transit_server_type_35,2,1
9144,area_262,1,ADSL2,outage_type_2,log_report_type_232,1,transit_server_type_35,2,1
16527,area_122,0,ADSL2,outage_type_2,log_report_type_235,3,transit_server_type_35,2,1
11430,area_135,0,ADSL2,outage_type_1,log_report_type_312,12,transit_server_type_20,2,1
10545,area_613,1,ADSL1,outage_type_1,log_report_type_203,15,transit_server_type_15,1,1
10767,area_97,0,ADSL2,outage_type_4,log_report_type_312,1,transit_server_type_35,2,1
17495,area_995,2,ADSL1,outage_type_1,log_report_type_172,3,transit_server_type_11,1,1
3781,area_223,1,ADSL2,outage_type_2,log_report_type_312,1,transit_server_type_35,2,1
13620,area_942,1,ADSL1,outage_type_1,log_report_type_68,10,transit_server_type_13,1,1
11953,area_613,2,ADSL1,outage_type_1,log_report_type_82,4,transit_server_type_15,1,1
3806,area_128,0,ADSL2,outage_type_2,log_report_type_232,1,transit_server_type_35,2,1
10442,area_459,0,ADSL2,outage_type_2,log_report_type_234,1,transit_server_type_35,2,1
16889,area_723,1,ADSL1,outage_type_1,log_report_type_54,1,transit_server_type_11,1,1
12922,area_496,0,ADSL2,outage_type_2,log_report_type_233,4,transit_server_type_34,2,1
914,area_714,1,ADSL1,outage_type_2,log_report_type_170,1,transit_server_type_11,1,1
17838,area_481,0,ADSL2,outage_type_2,log_report_type_310,29,transit_server_type_34,2,1
18127,area_943,1,ADSL1,outage_type_1,log_report_type_170,1,transit_server_type_11,1,1
4557,area_1024,0,ADSL1,outage_type_2,log_report_type_73,1,transit_server_type_11,1,1
11698,area_744,0,ADSL2+,outage_type_1,log_report_type_345,2,transit_server_type_11,3,1
8422,area_1120,1,ADSL1,outage_type_1,log_report_type_87,3,transit_server_type_11,1,1
10131,area_471,0,ADSL2,outage_type_2,log_report_type_232,58,transit_server_type_34,2,1
561,area_641,0,ADSL2,outage_type_1,log_report_type_291,65,transit_server_type_42,2,1
698,area_821,0,ADSL1,outage_type_1,log_report_type_82,41,transit_server_type_15,1,1
16494,area_707,0,ADSL1,outage_type_1,log_report_type_349,1,transit_server_type_26,1,1
11252,area_600,0,ADSL1,outage_type_2,log_report_type_82,30,transit_server_type_15,1,1
7632,area_808,0,ADSL1,outage_type_1,log_report_type_71,3,transit_server_type_15,1,1
13235,area_696,0,ADSL1,outage_type_2,log_report_type_54,7,transit_server_type_11,1,1
6831,area_699,0,ADSL1,outage_type_1,log_report_type_68,1,transit_server_type_11,1,1
8469,area_122,0,ADSL2,outage_type_2,log_report_type_313,7,transit_server_type_34,2,1
3092,area_381,0,ADSL2,outage_type_1,log_report_type_219,1,transit_server_type_35,2,1
10620,area_244,0,ADSL2,outage_type_2,log_report_type_312,23,transit_server_type_35,2,1
971,area_485,0,ADSL2,outage_type_2,log_report_type_312,4,transit_server_type_34,2,1
1712,area_443,1,ADSL2,outage_type_2,log_report_type_232,1,transit_server_type_35,2,1
12759,area_380,0,ADSL2,outage_type_2,log_report_type_232,13,transit_server_type_35,2,1
14319,area_410,0,ADSL2,outage_type_2,log_report_type_315,1,transit_server_type_34,2,1
4762,area_536,1,ADSL1,outage_type_1,log_report_type_134,1,transit_server_type_11,1,1
1946,area_1033,1,ADSL1,outage_type_1,log_report_type_87,3,transit_server_type_11,1,1
601,area_543,0,ADSL2,outage_type_1,log_report_type_134,2,transit_server_type_20,2,1
13027,area_298,0,ADSL2,outage_type_2,log_report_type_232,21,transit_server_type_34,2,1
5483,area_470,0,ADSL2,outage_type_2,log_report_type_233,4,transit_server_type_35,2,1
5950,area_984,1,ADSL2+,outage_type_1,log_report_type_273,1,transit_server_type_13,3,1
1876,area_891,0,ADSL1,outage_type_2,log_report_type_55,1,transit_server_type_11,1,1
8606,area_243,0,ADSL2,outage_type_2,log_report_type_234,63,transit_server_type_34,2,1
9713,area_499,0,ADSL2,outage_type_2,log_report_type_233,71,transit_server_type_34,2,1
8892,area_97,1,ADSL2,outage_type_2,log_report_type_232,3,transit_server_type_35,2,1
14479,area_957,0,ADSL1,outage_type_1,log_report_type_81,4,transit_server_type_11,1,1
